ad_id,list_time,subject,body_short,price_usd,price_byn,company_ad,ad_link,rooms,district,area_total,area_living,balcony,condition,floor,floors_total,building_type,building_year,area_code,location_lon,location_lat,address,contact_name,area_kitchen
1077669959,2026-07-18T18:19:53Z,"Квартира для заочников, иностранных граждан","Сдам квартиру, возможно аренда по комнатам, также рассмотрю заочников и командировочным, ДОЛГОСРОЧНО НЕ СДАЕМ",256.29,750.0,False,https://re.kufar.by/vi/1077669959,2.0,,41.0,33.0,2,1,5.0,5.0,3,1988.0,27,27.591552926996485,53.888847480980054,"Стрелковая ул, Минск",Анастасия,6.0
1077274755,2026-07-18T17:28:13Z,Квартира,"Добрый день!

Квартира будет доступна к просмотру с сентября -октябрь 2026г. 

Идеальное место для жизни и работы Vogue.
Плюсы :
+ Евродвушка, 45 м.кв",699.0,2045.55,False,https://re.kufar.by/vi/1077274755,3.0,,45.0,40.0,,10,6.0,16.0,1,2019.0,24,27.625522,53.922851,"Макаёнка ул, 12Б, Минск",София,
1077669178,2026-07-18T17:22:20Z,4 комнатная квартира,"Сдается на долгий срок 4-комнатная квартира (Грушевская 15). Площадь 115 кв.м. Рядом метро Грушевка, Франтишка Богушевича. Вся инфраструктура в шагово",1100.0,3219.04,False,https://re.kufar.by/vi/1077669178,,55,115.0,,4,,,,,,29,27.526914,53.887056,"Грушевская ул, 15, Минск",Петр,
1077666077,2026-07-18T16:54:42Z,Квартира Мстиславца 18,Роскошные апартаменты (72 м²) с потолками 3.3м в ЖК «Маяк Минска» — Первая сдача! Сдается на длительный срок дизайнерская двухкомнатная квартира преми,1400.0,4096.96,False,https://re.kufar.by/vi/1077666077,2.0,325,73.0,,3,5,11.0,11.0,,2020.0,24,27.651779,53.931641,"Петра Мстиславца ул, 18, Минск",Отправлю почтой и европочтой,
1069968464,2026-07-18T16:11:49Z,"Аренда 1 кв. в самом центре Минска: ул. Володарского, дом 15.","Однокомнатная квартира в самом центре Минска: ул. Володарского, дом 15.

Высота потолков - 3,3 м. ! Квартира полностью укомплектована мебелью и техник",530.0,1550.99,True,https://re.kufar.by/vi/1069968464,,,38.6,19.0,,,5.0,6.0,3,,27,27.552938,53.896538,"Володарского ул, 15, Минск",Агентство недвижимости ''Юриэлт'' в Минске,
1077657421,2026-07-18T15:47:52Z,"Снять 1-комнатную квартиру, г. Минск, ул. Михаила Савицкого, 1","Сдает собственник по договору. Квартира-студия светлая, теплая, уютная. Наниматель без вредных привычек и животных. Квартира для комфортного проживани",461.32,1350.0,False,https://re.kufar.by/vi/1077657421,,170,30.2,25.5,3,5,6.0,17.0,2,2022.0,28,27.530282,53.869794,"Михаила Савицкого ул, 1, Минск",Александр,
1077656465,2026-07-18T15:39:11Z,Аренда квартиры на Минск-Мире,"Сдается шикарная квартира на любой срок, все обсуждается индивидуально в лс",500.0,1463.2,False,https://re.kufar.by/vi/1077656465,2.0,170,37.0,28.0,3,1,10.0,19.0,,2022.0,28,27.544661734533122,53.86855077191112,"Николы Теслы ул, 18, Минск",Олег,8.0
1077612517,2026-07-18T15:32:31Z,Сдам квартиру на длительный период,"От собственика! престижная 2-х комнатная квартира, 
Расположена в экологически чистом и современном районе Минска в 4 минутах езды от МКАДа, Дрозды
Ес",700.0,2048.48,False,https://re.kufar.by/vi/1077612517,4.0,40,65.0,40.0,4,5,9.0,19.0,1,2007.0,22,27.489633,53.933142,"Радужная ул, 19, Минск",Наталья,12.9
1076660266,2026-07-18T12:42:59Z,"Аренда 2 кв. по ул.Туровского,д.2 (ст.м.''Восток'')","Двухкомнатная квартира по адресу: ул. Кирилла Туровского, дом 2. Общая площадь квартиры – 67,8 кв. м.!!!
Квартира расположена в самой удобной локации",800.0,2341.12,True,https://re.kufar.by/vi/1076660266,,325,67.8,46.0,3,,2.0,9.0,1,2015.0,24,27.653917,53.932323,"Кирилла Туровского ул, 2, Минск",Агентство недвижимости ''Юриэлт'' в Минске,
1075409018,2026-07-18T12:41:32Z,"Аренда 2 кв. по пр.Независимости,д.13",Атмосферная «сталинка» на проспекте Независимости в знаковом для белорусов доме. Первое заселение. Квартира после ремонта и укомплектованная техникой.,1025.15,3000.0,True,https://re.kufar.by/vi/1075409018,,,60.0,31.6,1,,4.0,5.0,3,,29,27.552561,53.897728,"Независимости пр, 13, Минск",Агентство недвижимости ''Юриэлт'' в Минске,10.5
1077628617,2026-07-18T10:44:05Z,Аренда,Сдается с 20.08 однакомнатная квартира,410.06,1200.0,False,https://re.kufar.by/vi/1077628617,,105,53.0,,3,5,3.0,,,,30,27.434271502991272,53.9140475040195,"Кунцевщина ул, 31, Минск",VVOWQ,
1076785863,2026-07-18T09:54:30Z,2ух комнатная квартира с 27.08.2026,"Сдается 2-ух комнатная квартира после полного ремонта. Залит новый пол, положен новый линолеум. Новые стены, потолок, окна, сан.техника. есть стиральн",700.0,2048.48,False,https://re.kufar.by/vi/1076785863,3.0,,55.0,35.0,3,1,2.0,,3,1970.0,26,27.631442,53.873611,"Партизанский пр, 56/2, Минск",Катрин,9.0
1077623092,2026-07-18T09:27:56Z,Сдам квартиру,"Сдам 2-ую квартиру с ремонтом на длительный срок. Рассмотрим граждан РБ,РФ. Студентов не рассматриваем. С котиками нет((.Оплата 650+650(залог )+коммун",650.0,1902.16,False,https://re.kufar.by/vi/1077623092,2.0,290,60.0,30.0,1,5,5.0,9.0,1,1985.0,30,27.496488,53.896432,"Пушкина пр, 3, Минск",Влада,9.0
1068931469,2026-07-18T09:22:56Z,"Аренда 3-комнатной квартиры, Каховская 26","Работаем по факту 
Сдаётся  просторная 3 -х  комнатная квартира в центре города по ул.Каховская, 26 общ.пл. 95 кв м , с консьержем и видеонаблюдением",790.0,2311.86,True,https://re.kufar.by/vi/1068931469,,,94.6,55.9,3,,5.0,19.0,3,2006.0,22,27.550234,53.928822,"Каховская ул, 26, Минск",ООО Центр недвижимости ГАЛАКТИКА,11.9
1075430926,2026-07-18T09:21:57Z,"Аренда 1-комнатной квартиры, Кропоткина 61","Работаем по факту 

Сдается  1 комнатная квартира по ул. Кропоткина 61  в ЖК ""Фарфоровый"" с дизайнерским ремонтом. Укомплектована всей техникой ( TV,",700.0,2048.48,True,https://re.kufar.by/vi/1075430926,,,42.7,40.7,1,,6.0,15.0,4,2023.0,22,27.556808,53.920368,"Кропоткина ул, 61, Минск",ООО Центр недвижимости ГАЛАКТИКА,
1068931459,2026-07-18T09:20:40Z,"Аренда 3-комнатной квартиры, Независимости 39","РАБОТАЕМ ПО ФАКТУ

ЕСТЬ ЛИФТ!
Сдается 3-х комнатная  квартира на проспекте Независимости 39, в центре Минска общ. пл. 65,3 кв.м. Полностью оборудована",998.0,2920.55,True,https://re.kufar.by/vi/1068931459,,,65.3,46.3,2,,3.0,6.0,3,1950.0,22,27.576466,53.910133,"Независимости пр, 39, Минск",ООО Центр недвижимости ГАЛАКТИКА,8.4
1077616748,2026-07-18T08:03:20Z,Сдам 1комнатную квартиру,Сдается 1к. квартира от собственника. Для белорусов. Агенства не беспокоить ВООБЩЕ. Прописан 1 человек.,420.0,1229.09,False,https://re.kufar.by/vi/1077616748,2.0,305,34.7,,1,1,4.0,9.0,1,,26,27.635875765176998,53.846800332029474,"Краснослободская ул, 15к2, Минск",Павел,7.4
